query_id	doc_id		doc_score_a
168		11		2
168		17		2
168		20		2
168		21		2
168		32		2
168		37		2
168		39		2
168		45		2
168		47		2
168		50		2
168		53		2
168		57		2
168		58		2
168		63		2
168		64		2
168		67		2
168		69		2
168		74		2
168		75		2
168		80		2
168		88		2
168		90		2
168		92		2
168		102		2
168		106		2
168		108		2
168		109		2
168		119		2
168		120		2
168		123		2
168		125		2
168		126		2
168		129		2
168		135		2
168		142		2
168		148		2
168		150		2
168		161		2
168		163		2
168		164		2
168		169		2
168		170		2
168		171		2
168		175		2
168		176		2
168		182		2
168		183		2
168		184		2
168		187		2
168		189		2
168		202		2
168		203		2
168		211		2
168		215		2
168		219		2
168		225		2
168		234		2
168		235		2
168		240		2
168		241		2
168		244		2
168		253		2
168		260		2
168		261		2
168		263		2
168		265		2
168		269		2
168		270		2
168		276		2
168		281		2
168		282		2
168		288		2
168		295		2
168		296		2
168		303		2
168		311		2
168		314		2
168		317		2
168		320		2
168		324		2
168		326		2
168		332		2
168		336		2
168		340		2
168		356		2
168		359		2
168		371		2
168		373		2
168		382		2
168		387		2
168		390		2
168		400		2
168		407		2
168		418		2
168		420		2
168		422		2
168		427		2
168		429		2
168		441		2
168		442		2
168		447		2
168		448		2
168		453		2
168		464		2
168		465		2
168		473		2
168		480		2
168		483		2
168		484		2
168		485		2
168		487		2
168		493		2
168		500		2
168		501		2
168		508		2
168		515		2
168		518		2
168		519		2
168		522		2
168		534		2
168		538		2
168		539		2
168		542		2
168		544		2
168		549		2
168		551		2
168		554		2
168		560		2
168		585		2
168		586		2
168		589		2
168		592		2
168		595		2
168		599		2
168		605		2
168		622		2
168		624		2
168		626		2
168		633		2
168		634		2
168		635		2
168		637		2
168		638		2
168		639		2
168		645		2
168		651		2
168		654		2
168		657		2
168		668		2
168		671		2
168		679		2
168		681		2
168		685		2
168		686		2
168		688		2
168		690		2
168		695		2
168		697		2
168		703		2
168		707		2
168		715		2
168		717		2
168		719		2
168		726		2
168		727		2
168		733		2
168		737		2
168		738		2
168		740		2
168		746		2
168		753		2
168		755		2
168		756		2
168		769		2
168		776		2
168		781		2
168		789		2
168		793		2
168		796		2
168		810		2
168		820		2
168		823		2
168		828		2
168		832		2
168		833		2
168		840		2
168		844		2
168		845		2
168		853		2
168		855		2
168		856		2
168		873		2
168		880		2
168		881		2
168		885		2
168		887		2
168		890		2
168		891		2
168		896		2
168		900		2
168		902		2
168		906		2
168		912		2
168		915		2
168		930		2
168		937		2
168		943		2
168		957		2
168		959		2
168		971		2
168		982		2
168		984		2
168		994		2
168		998		2
168		1007		2
168		1023		2
168		1024		2
168		1025		2
168		1030		2
168		1032		2
168		1034		2
168		1046		2
168		1050		2
168		1051		2
168		1052		2
168		1056		2
168		1058		2
168		1059		2
168		1064		2
168		1070		2
168		1088		2
168		1093		2
168		1123		2
168		1126		2
168		1128		2
168		1135		2
168		1138		2
168		1141		2
168		1144		2
168		1147		2
168		1150		2
168		1151		2
168		1158		2
168		1159		2
168		1164		2
168		1166		2
168		1169		2
168		1173		2
168		1175		2
168		1183		2
168		1199		2
168		1205		2
168		1207		2
168		1212		2
168		1213		2
168		1219		2
168		1225		2
168		1227		2
168		1237		2
168		1241		2
168		1244		2
168		1249		2
168		1250		2
168		1252		2
168		1256		2
168		1262		2
168		1264		2
168		1267		2
168		1269		2
168		1272		2
168		1275		2
168		1278		2
168		1284		2
168		1287		2
168		1290		2
168		1293		2
168		1306		2
168		1311		2
168		1318		2
168		1323		2
168		1325		2
168		1327		2
168		1337		2
168		1338		2
168		1339		2
168		1342		2
168		1347		2
168		1350		2
168		1362		2
168		1367		2
168		1369		2
168		1371		2
168		1376		2
168		1387		2
168		1388		2
168		1397		2
168		5		1
168		12		1
168		13		1
168		46		1
168		68		1
168		77		1
168		78		1
168		83		1
168		100		1
168		114		1
168		130		1
168		137		1
168		143		1
168		153		1
168		154		1
168		162		1
168		178		1
168		181		1
168		185		1
168		194		1
168		210		1
168		220		1
168		226		1
168		233		1
168		245		1
168		249		1
168		251		1
168		262		1
168		275		1
168		279		1
168		284		1
168		285		1
168		293		1
168		302		1
168		330		1
168		343		1
168		353		1
168		354		1
168		355		1
168		357		1
168		368		1
168		374		1
168		397		1
168		403		1
168		408		1
168		409		1
168		411		1
168		416		1
168		431		1
168		432		1
168		437		1
168		446		1
168		449		1
168		451		1
168		462		1
168		474		1
168		478		1
168		492		1
168		497		1
168		506		1
168		509		1
168		512		1
168		516		1
168		520		1
168		532		1
168		543		1
168		548		1
168		552		1
168		553		1
168		558		1
168		559		1
168		568		1
168		573		1
168		580		1
168		581		1
168		584		1
168		596		1
168		598		1
168		609		1
168		614		1
168		617		1
168		618		1
168		619		1
168		628		1
168		640		1
168		643		1
168		647		1
168		649		1
168		650		1
168		664		1
168		673		1
168		676		1
168		684		1
168		698		1
168		709		1
168		712		1
168		720		1
168		723		1
168		735		1
168		739		1
168		741		1
168		743		1
168		744		1
168		752		1
168		758		1
168		759		1
168		761		1
168		762		1
168		763		1
168		768		1
168		778		1
168		780		1
168		782		1
168		783		1
168		804		1
168		806		1
168		812		1
168		815		1
168		824		1
168		827		1
168		830		1
168		835		1
168		839		1
168		842		1
168		848		1
168		850		1
168		851		1
168		852		1
168		854		1
168		858		1
168		861		1
168		862		1
168		863		1
168		864		1
168		868		1
168		870		1
168		876		1
168		878		1
168		879		1
168		886		1
168		888		1
168		897		1
168		898		1
168		904		1
168		908		1
168		909		1
168		913		1
168		924		1
168		926		1
168		935		1
168		938		1
168		952		1
168		961		1
168		972		1
168		978		1
168		1000		1
168		1005		1
168		1008		1
168		1012		1
168		1016		1
168		1019		1
168		1020		1
168		1026		1
168		1031		1
168		1033		1
168		1035		1
168		1036		1
168		1039		1
168		1042		1
168		1044		1
168		1054		1
168		1063		1
168		1065		1
168		1066		1
168		1067		1
168		1068		1
168		1075		1
168		1077		1
168		1089		1
168		1095		1
168		1098		1
168		1099		1
168		1100		1
168		1109		1
168		1114		1
168		1121		1
168		1122		1
168		1127		1
168		1131		1
168		1136		1
168		1145		1
168		1152		1
168		1155		1
168		1167		1
168		1168		1
168		1208		1
168		1214		1
168		1215		1
168		1217		1
168		1218		1
168		1243		1
168		1257		1
168		1276		1
168		1279		1
168		1291		1
168		1300		1
168		1312		1
168		1316		1
168		1317		1
168		1340		1
168		1344		1
168		1345		1
168		1346		1
168		1360		1
168		1364		1
168		1372		1
168		1378		1
168		1381		1
168		1396		1
168		1398		1
169		157		10
169		131		9
169		750		9
169		97		8
169		341		8
169		458		8
169		1224		8
169		54		7
169		94		7
169		118		7
169		344		7
169		529		7
169		965		7
169		985		7
169		1072		7
169		1280		7
169		1366		7
169		4		6
169		49		6
169		115		6
169		132		6
169		155		6
169		166		6
169		188		6
169		191		6
169		206		6
169		217		6
169		266		6
169		292		6
169		306		6
169		349		6
169		351		6
169		352		6
169		364		6
169		369		6
169		381		6
169		417		6
169		428		6
169		433		6
169		459		6
169		475		6
169		477		6
169		556		6
169		575		6
169		656		6
169		662		6
169		692		6
169		696		6
169		721		6
169		872		6
169		927		6
169		962		6
169		977		6
169		987		6
169		990		6
169		1043		6
169		1061		6
169		1082		6
169		1108		6
169		1149		6
169		1197		6
169		1235		6
169		1246		6
169		1248		6
169		1274		6
169		1303		6
169		1309		6
169		1313		6
169		1319		6
169		1368		6
169		1375		6
169		1383		6
169		1393		6
169		14		5
169		35		5
169		44		5
169		62		5
169		73		5
169		93		5
169		110		5
169		138		5
169		149		5
169		151		5
169		160		5
169		177		5
169		179		5
169		197		5
169		213		5
169		236		5
169		247		5
169		257		5
169		278		5
169		304		5
169		305		5
169		321		5
169		325		5
169		329		5
169		363		5
169		366		5
169		379		5
169		401		5
169		404		5
169		435		5
169		443		5
169		467		5
169		472		5
169		496		5
169		561		5
169		570		5
169		572		5
169		574		5
169		576		5
169		601		5
169		604		5
169		608		5
169		611		5
169		625		5
169		648		5
169		665		5
169		677		5
169		682		5
169		704		5
169		773		5
169		784		5
169		814		5
169		894		5
169		901		5
169		903		5
169		928		5
169		934		5
169		940		5
169		945		5
169		963		5
169		966		5
169		989		5
169		1002		5
169		1157		5
169		1182		5
169		1195		5
169		1199		5
169		1200		5
169		1210		5
169		1238		5
169		1255		5
169		1273		5
169		1283		5
169		1297		5
169		1301		5
169		1320		5
169		1330		5
169		1370		5
169		1374		5
169		1382		5
169		1386		5
169		1		4
169		6		4
169		11		4
169		15		4
169		19		4
169		23		4
169		25		4
169		27		4
169		28		4
169		36		4
169		38		4
169		59		4
169		60		4
169		70		4
169		72		4
169		81		4
169		85		4
169		87		4
169		89		4
169		91		4
169		98		4
169		99		4
169		101		4
169		108		4
169		112		4
169		117		4
169		124		4
169		127		4
169		128		4
169		144		4
169		145		4
169		147		4
169		172		4
169		173		4
169		174		4
169		192		4
169		193		4
169		196		4
169		207		4
169		212		4
169		216		4
169		218		4
169		219		4
169		224		4
169		229		4
169		230		4
169		231		4
169		243		4
169		246		4
169		248		4
169		252		4
169		260		4
169		274		4
169		277		4
169		300		4
169		307		4
169		310		4
169		315		4
169		322		4
169		328		4
169		335		4
169		342		4
169		347		4
169		362		4
169		365		4
169		375		4
169		383		4
169		386		4
169		406		4
169		410		4
169		415		4
169		423		4
169		426		4
169		430		4
169		445		4
169		447		4
169		452		4
169		454		4
169		457		4
169		460		4
169		461		4
169		468		4
169		473		4
169		476		4
169		489		4
169		495		4
169		498		4
169		504		4
169		514		4
169		527		4
169		535		4
169		537		4
169		540		4
169		554		4
169		562		4
169		582		4
169		590		4
169		591		4
169		606		4
169		627		4
169		629		4
169		636		4
169		641		4
169		644		4
169		646		4
169		653		4
169		654		4
169		660		4
169		666		4
169		667		4
169		689		4
169		693		4
169		694		4
169		695		4
169		701		4
169		705		4
169		706		4
169		710		4
169		717		4
169		724		4
169		734		4
169		736		4
169		754		4
169		770		4
169		771		4
169		774		4
169		786		4
169		787		4
169		788		4
169		798		4
169		801		4
169		826		4
169		887		4
169		917		4
169		918		4
169		919		4
169		921		4
169		941		4
169		944		4
169		949		4
169		967		4
169		970		4
169		974		4
169		980		4
169		981		4
169		991		4
169		997		4
169		1006		4
169		1009		4
169		1010		4
169		1040		4
169		1047		4
169		1059		4
169		1074		4
169		1076		4
169		1080		4
169		1083		4
169		1106		4
169		1119		4
169		1137		4
169		1143		4
169		1148		4
169		1154		4
169		1179		4
169		1184		4
169		1190		4
169		1192		4
169		1198		4
169		1201		4
169		1202		4
169		1204		4
169		1216		4
169		1222		4
169		1230		4
169		1233		4
169		1239		4
169		1240		4
169		1251		4
169		1253		4
169		1261		4
169		1268		4
169		1271		4
169		1281		4
169		1289		4
169		1296		4
169		1302		4
169		1310		4
169		1321		4
169		1327		4
169		1333		4
169		1349		4
169		1351		4
169		1352		4
169		1377		4
169		1385		4
169		1390		4
169		1392		4
169		1394		4
169		2		3
169		9		3
169		18		3
169		33		3
169		34		3
169		51		3
169		56		3
169		61		3
169		80		3
169		82		3
169		90		3
169		96		3
169		105		3
169		107		3
169		111		3
169		116		3
169		121		3
169		122		3
169		126		3
169		133		3
169		134		3
169		136		3
169		152		3
169		154		3
169		158		3
169		159		3
169		163		3
169		164		3
169		165		3
169		180		3
169		183		3
169		186		3
169		190		3
169		194		3
169		198		3
169		199		3
169		201		3
169		203		3
169		205		3
169		214		3
169		215		3
169		221		3
169		228		3
169		232		3
169		235		3
169		237		3
169		242		3
169		249		3
169		255		3
169		258		3
169		259		3
169		263		3
169		264		3
169		267		3
169		268		3
169		276		3
169		283		3
169		294		3
169		297		3
169		299		3
169		301		3
169		308		3
169		309		3
169		312		3
169		316		3
169		318		3
169		323		3
169		327		3
169		350		3
169		358		3
169		361		3
169		370		3
169		372		3
169		377		3
169		378		3
169		391		3
169		395		3
169		398		3
169		407		3
169		412		3
169		414		3
169		424		3
169		425		3
169		444		3
169		455		3
169		456		3
169		470		3
169		478		3
169		479		3
169		481		3
169		484		3
169		486		3
169		491		3
169		493		3
169		494		3
169		499		3
169		511		3
169		512		3
169		515		3
169		521		3
169		523		3
169		536		3
169		538		3
169		541		3
169		542		3
169		545		3
169		547		3
169		549		3
169		550		3
169		557		3
169		559		3
169		563		3
169		565		3
169		567		3
169		569		3
169		579		3
169		587		3
169		588		3
169		603		3
169		612		3
169		616		3
169		630		3
169		632		3
169		652		3
169		655		3
169		658		3
169		659		3
169		663		3
169		671		3
169		672		3
169		675		3
169		679		3
169		680		3
169		681		3
169		683		3
169		687		3
169		691		3
169		699		3
169		703		3
169		714		3
169		730		3
169		731		3
169		732		3
169		733		3
169		740		3
169		745		3
169		748		3
169		757		3
169		762		3
169		767		3
169		769		3
169		772		3
169		775		3
169		777		3
169		779		3
169		785		3
169		792		3
169		795		3
169		796		3
169		799		3
169		800		3
169		802		3
169		812		3
169		829		3
169		831		3
169		837		3
169		843		3
169		845		3
169		880		3
169		889		3
169		892		3
169		895		3
169		899		3
169		900		3
169		912		3
169		916		3
169		920		3
169		922		3
169		936		3
169		937		3
169		942		3
169		943		3
169		947		3
169		957		3
169		960		3
169		964		3
169		971		3
169		982		3
169		984		3
169		986		3
169		988		3
169		992		3
169		993		3
169		996		3
169		1013		3
169		1041		3
169		1050		3
169		1051		3
169		1053		3
169		1055		3
169		1056		3
169		1058		3
169		1064		3
169		1070		3
169		1073		3
169		1079		3
169		1085		3
169		1087		3
169		1104		3
169		1105		3
169		1107		3
169		1110		3
169		1123		3
169		1126		3
169		1129		3
169		1138		3
169		1145		3
169		1155		3
169		1181		3
169		1185		3
169		1186		3
169		1187		3
169		1193		3
169		1206		3
169		1209		3
169		1212		3
169		1221		3
169		1229		3
169		1231		3
169		1232		3
169		1234		3
169		1236		3
169		1242		3
169		1254		3
169		1259		3
169		1260		3
169		1263		3
169		1265		3
169		1266		3
169		1282		3
169		1288		3
169		1292		3
169		1293		3
169		1294		3
169		1304		3
169		1307		3
169		1315		3
169		1322		3
169		1324		3
169		1326		3
169		1328		3
169		1332		3
169		1334		3
169		1336		3
169		1343		3
169		1347		3
169		1353		3
169		1354		3
169		1356		3
169		1361		3
169		1371		3
169		1372		3
169		1384		3
169		1389		3
169		7		2
169		16		2
169		20		2
169		22		2
169		24		2
169		26		2
169		32		2
169		37		2
169		39		2
169		47		2
169		48		2
169		50		2
169		52		2
169		55		2
169		57		2
169		58		2
169		67		2
169		74		2
169		75		2
169		77		2
169		84		2
169		86		2
169		88		2
169		92		2
169		103		2
169		104		2
169		106		2
169		123		2
169		142		2
169		146		2
169		148		2
169		150		2
169		167		2
169		169		2
169		178		2
169		187		2
169		189		2
169		202		2
169		204		2
169		208		2
169		211		2
169		220		2
169		222		2
169		225		2
169		226		2
169		234		2
169		240		2
169		241		2
169		253		2
169		261		2
169		269		2
169		273		2
169		275		2
169		279		2
169		280		2
169		281		2
169		282		2
169		287		2
169		288		2
169		289		2
169		296		2
169		298		2
169		313		2
169		314		2
169		319		2
169		320		2
169		326		2
169		333		2
169		334		2
169		336		2
169		348		2
169		353		2
169		354		2
169		359		2
169		360		2
169		380		2
169		382		2
169		385		2
169		387		2
169		388		2
169		389		2
169		390		2
169		393		2
169		394		2
169		397		2
169		400		2
169		402		2
169		411		2
169		413		2
169		416		2
169		421		2
169		422		2
169		429		2
169		439		2
169		440		2
169		441		2
169		448		2
169		449		2
169		453		2
169		465		2
169		466		2
169		469		2
169		474		2
169		480		2
169		488		2
169		490		2
169		492		2
169		497		2
169		500		2
169		503		2
169		507		2
169		508		2
169		518		2
169		519		2
169		525		2
169		526		2
169		528		2
169		530		2
169		531		2
169		533		2
169		534		2
169		543		2
169		551		2
169		553		2
169		564		2
169		571		2
169		573		2
169		577		2
169		578		2
169		581		2
169		583		2
169		585		2
169		586		2
169		589		2
169		592		2
169		593		2
169		595		2
169		600		2
169		602		2
169		605		2
169		607		2
169		610		2
169		622		2
169		623		2
169		626		2
169		628		2
169		635		2
169		637		2
169		638		2
169		639		2
169		642		2
169		645		2
169		647		2
169		651		2
169		657		2
169		661		2
169		669		2
169		673		2
169		685		2
169		690		2
169		698		2
169		700		2
169		702		2
169		707		2
169		715		2
169		727		2
169		735		2
169		737		2
169		738		2
169		739		2
169		741		2
169		743		2
169		746		2
169		751		2
169		753		2
169		755		2
169		759		2
169		765		2
169		766		2
169		776		2
169		781		2
169		783		2
169		789		2
169		794		2
169		797		2
169		803		2
169		810		2
169		817		2
169		818		2
169		823		2
169		825		2
169		828		2
169		832		2
169		839		2
169		840		2
169		842		2
169		850		2
169		852		2
169		853		2
169		855		2
169		857		2
169		869		2
169		881		2
169		885		2
169		888		2
169		890		2
169		891		2
169		897		2
169		904		2
169		905		2
169		906		2
169		907		2
169		913		2
169		929		2
169		930		2
169		933		2
169		935		2
169		938		2
169		939		2
169		952		2
169		959		2
169		961		2
169		972		2
169		975		2
169		979		2
169		983		2
169		994		2
169		1003		2
169		1005		2
169		1014		2
169		1019		2
169		1023		2
169		1024		2
169		1025		2
169		1029		2
169		1030		2
169		1032		2
169		1034		2
169		1038		2
169		1039		2
169		1046		2
169		1052		2
169		1067		2
169		1068		2
169		1075		2
169		1078		2
169		1081		2
169		1084		2
169		1086		2
169		1088		2
169		1109		2
169		1112		2
169		1121		2
169		1122		2
169		1124		2
169		1131		2
169		1134		2
169		1135		2
169		1139		2
169		1141		2
169		1142		2
169		1147		2
169		1150		2
169		1151		2
169		1153		2
169		1156		2
169		1165		2
169		1173		2
169		1175		2
169		1178		2
169		1180		2
169		1183		2
169		1189		2
169		1194		2
169		1205		2
169		1208		2
169		1213		2
169		1215		2
169		1219		2
169		1220		2
169		1223		2
169		1228		2
169		1237		2
169		1241		2
169		1245		2
169		1247		2
169		1250		2
169		1262		2
169		1267		2
169		1270		2
169		1275		2
169		1276		2
169		1277		2
169		1278		2
169		1279		2
169		1291		2
169		1295		2
169		1311		2
169		1325		2
169		1337		2
169		1338		2
169		1339		2
169		1341		2
169		1342		2
169		1344		2
169		1345		2
169		1350		2
169		1362		2
169		1365		2
169		1369		2
169		1373		2
169		1376		2
169		1378		2
169		1379		2
169		1380		2
169		1387		2
169		1388		2
169		1391		2
169		1397		2
169		1398		2
169		3		1
169		5		1
169		12		1
169		13		1
169		17		1
169		21		1
169		29		1
169		31		1
169		40		1
169		43		1
169		45		1
169		46		1
169		53		1
169		63		1
169		64		1
169		65		1
169		68		1
169		69		1
169		71		1
169		76		1
169		78		1
169		83		1
169		95		1
169		100		1
169		102		1
169		109		1
169		114		1
169		119		1
169		120		1
169		125		1
169		129		1
169		130		1
169		135		1
169		137		1
169		139		1
169		143		1
169		153		1
169		156		1
169		161		1
169		162		1
169		170		1
169		171		1
169		175		1
169		176		1
169		181		1
169		182		1
169		184		1
169		185		1
169		195		1
169		209		1
169		210		1
169		227		1
169		233		1
169		244		1
169		245		1
169		250		1
169		251		1
169		262		1
169		265		1
169		270		1
169		284		1
169		285		1
169		290		1
169		293		1
169		295		1
169		302		1
169		303		1
169		311		1
169		317		1
169		324		1
169		330		1
169		332		1
169		338		1
169		339		1
169		340		1
169		343		1
169		345		1
169		346		1
169		355		1
169		356		1
169		357		1
169		368		1
169		371		1
169		373		1
169		374		1
169		376		1
169		403		1
169		408		1
169		409		1
169		418		1
169		420		1
169		427		1
169		431		1
169		432		1
169		434		1
169		436		1
169		437		1
169		438		1
169		442		1
169		446		1
169		450		1
169		451		1
169		462		1
169		464		1
169		483		1
169		485		1
169		487		1
169		501		1
169		506		1
169		509		1
169		510		1
169		513		1
169		516		1
169		522		1
169		524		1
169		532		1
169		539		1
169		544		1
169		546		1
169		548		1
169		552		1
169		558		1
169		560		1
169		566		1
169		568		1
169		580		1
169		584		1
169		596		1
169		597		1
169		598		1
169		599		1
169		609		1
169		614		1
169		617		1
169		619		1
169		624		1
169		631		1
169		633		1
169		634		1
169		640		1
169		643		1
169		649		1
169		650		1
169		664		1
169		668		1
169		674		1
169		676		1
169		678		1
169		684		1
169		686		1
169		688		1
169		697		1
169		709		1
169		712		1
169		719		1
169		720		1
169		723		1
169		726		1
169		742		1
169		744		1
169		749		1
169		752		1
169		756		1
169		758		1
169		760		1
169		761		1
169		763		1
169		764		1
169		778		1
169		780		1
169		782		1
169		790		1
169		793		1
169		806		1
169		808		1
169		811		1
169		813		1
169		815		1
169		816		1
169		820		1
169		821		1
169		822		1
169		824		1
169		827		1
169		830		1
169		833		1
169		835		1
169		836		1
169		844		1
169		848		1
169		851		1
169		854		1
169		856		1
169		860		1
169		861		1
169		862		1
169		863		1
169		864		1
169		868		1
169		870		1
169		873		1
169		876		1
169		878		1
169		879		1
169		882		1
169		886		1
169		896		1
169		898		1
169		902		1
169		908		1
169		909		1
169		915		1
169		924		1
169		926		1
169		932		1
169		956		1
169		976		1
169		978		1
169		998		1
169		999		1
169		1000		1
169		1001		1
169		1007		1
169		1008		1
169		1012		1
169		1016		1
169		1020		1
169		1026		1
169		1031		1
169		1033		1
169		1035		1
169		1036		1
169		1042		1
169		1044		1
169		1054		1
169		1062		1
169		1063		1
169		1065		1
169		1066		1
169		1069		1
169		1077		1
169		1089		1
169		1090		1
169		1091		1
169		1092		1
169		1093		1
169		1095		1
169		1098		1
169		1099		1
169		1100		1
169		1114		1
169		1116		1
169		1117		1
169		1118		1
169		1125		1
169		1127		1
169		1128		1
169		1130		1
169		1136		1
169		1144		1
169		1146		1
169		1152		1
169		1158		1
169		1159		1
169		1161		1
169		1164		1
169		1166		1
169		1167		1
169		1168		1
169		1169		1
169		1171		1
169		1172		1
169		1191		1
169		1196		1
169		1203		1
169		1207		1
169		1214		1
169		1217		1
169		1218		1
169		1225		1
169		1227		1
169		1243		1
169		1244		1
169		1249		1
169		1252		1
169		1256		1
169		1257		1
169		1258		1
169		1264		1
169		1269		1
169		1272		1
169		1284		1
169		1285		1
169		1287		1
169		1290		1
169		1299		1
169		1306		1
169		1312		1
169		1317		1
169		1318		1
169		1323		1
169		1329		1
169		1335		1
169		1340		1
169		1346		1
169		1348		1
169		1355		1
169		1360		1
169		1363		1
169		1364		1
169		1367		1
169		1381		1
169		1396		1
169		1399		1
170		238		8
170		1082		8
170		139		6
170		213		6
170		239		6
170		272		6
170		904		6
170		1205		6
170		1313		6
170		140		5
170		165		5
170		189		5
170		315		5
170		443		5
170		576		5
170		798		5
170		815		5
170		893		5
170		1040		5
170		1195		5
170		1239		5
170		1319		5
170		9		4
170		10		4
170		25		4
170		48		4
170		115		4
170		129		4
170		151		4
170		175		4
170		177		4
170		185		4
170		187		4
170		212		4
170		223		4
170		244		4
170		294		4
170		304		4
170		311		4
170		417		4
170		423		4
170		497		4
170		519		4
170		564		4
170		636		4
170		667		4
170		670		4
170		675		4
170		696		4
170		709		4
170		710		4
170		719		4
170		721		4
170		727		4
170		757		4
170		792		4
170		816		4
170		905		4
170		992		4
170		999		4
170		1107		4
170		1191		4
170		1218		4
170		1263		4
170		1264		4
170		1274		4
170		1292		4
170		1349		4
170		1356		4
170		1364		4
170		1373		4
170		1381		4
170		1394		4
170		7		3
170		8		3
170		23		3
170		33		3
170		43		3
170		58		3
170		59		3
170		62		3
170		70		3
170		80		3
170		96		3
170		99		3
170		101		3
170		123		3
170		141		3
170		147		3
170		170		3
170		173		3
170		174		3
170		184		3
170		186		3
170		199		3
170		218		3
170		225		3
170		252		3
170		325		3
170		328		3
170		329		3
170		346		3
170		349		3
170		351		3
170		361		3
170		413		3
170		416		3
170		433		3
170		458		3
170		467		3
170		476		3
170		487		3
170		491		3
170		499		3
170		505		3
170		534		3
170		536		3
170		537		3
170		542		3
170		550		3
170		566		3
170		572		3
170		575		3
170		623		3
170		630		3
170		649		3
170		656		3
170		661		3
170		662		3
170		663		3
170		666		3
170		668		3
170		671		3
170		672		3
170		685		3
170		689		3
170		692		3
170		693		3
170		694		3
170		702		3
170		712		3
170		713		3
170		759		3
170		771		3
170		794		3
170		797		3
170		799		3
170		810		3
170		824		3
170		856		3
170		857		3
170		874		3
170		894		3
170		917		3
170		946		3
170		947		3
170		949		3
170		970		3
170		972		3
170		976		3
170		993		3
170		996		3
170		997		3
170		1004		3
170		1007		3
170		1009		3
170		1010		3
170		1066		3
170		1080		3
170		1098		3
170		1104		3
170		1114		3
170		1115		3
170		1156		3
170		1157		3
170		1199		3
170		1212		3
170		1215		3
170		1222		3
170		1230		3
170		1242		3
170		1252		3
170		1257		3
170		1278		3
170		1280		3
170		1284		3
170		1315		3
170		1322		3
170		1351		3
170		1355		3
170		1371		3
170		1378		3
170		1395		3
170		11		2
170		24		2
170		32		2
170		34		2
170		35		2
170		37		2
170		44		2
170		47		2
170		49		2
170		50		2
170		53		2
170		54		2
170		55		2
170		56		2
170		60		2
170		63		2
170		64		2
170		73		2
170		74		2
170		76		2
170		79		2
170		81		2
170		82		2
170		83		2
170		84		2
170		86		2
170		89		2
170		103		2
170		110		2
170		117		2
170		119		2
170		125		2
170		128		2
170		131		2
170		132		2
170		133		2
170		134		2
170		138		2
170		146		2
170		149		2
170		156		2
170		157		2
170		160		2
170		169		2
170		171		2
170		178		2
170		179		2
170		182		2
170		183		2
170		188		2
170		193		2
170		195		2
170		197		2
170		198		2
170		200		2
170		203		2
170		204		2
170		205		2
170		206		2
170		208		2
170		214		2
170		228		2
170		232		2
170		234		2
170		240		2
170		254		2
170		255		2
170		257		2
170		261		2
170		280		2
170		282		2
170		287		2
170		296		2
170		299		2
170		300		2
170		303		2
170		314		2
170		316		2
170		317		2
170		338		2
170		340		2
170		343		2
170		345		2
170		347		2
170		359		2
170		360		2
170		364		2
170		368		2
170		371		2
170		372		2
170		389		2
170		391		2
170		395		2
170		401		2
170		406		2
170		425		2
170		430		2
170		431		2
170		434		2
170		441		2
170		454		2
170		466		2
170		469		2
170		486		2
170		493		2
170		503		2
170		504		2
170		514		2
170		516		2
170		522		2
170		526		2
170		529		2
170		530		2
170		548		2
170		554		2
170		555		2
170		556		2
170		560		2
170		565		2
170		569		2
170		588		2
170		592		2
170		604		2
170		608		2
170		610		2
170		622		2
170		646		2
170		657		2
170		658		2
170		660		2
170		673		2
170		674		2
170		690		2
170		695		2
170		701		2
170		738		2
170		745		2
170		748		2
170		753		2
170		755		2
170		763		2
170		764		2
170		773		2
170		776		2
170		779		2
170		780		2
170		783		2
170		784		2
170		786		2
170		790		2
170		793		2
170		796		2
170		807		2
170		808		2
170		809		2
170		812		2
170		820		2
170		826		2
170		827		2
170		828		2
170		843		2
170		846		2
170		859		2
170		861		2
170		867		2
170		872		2
170		876		2
170		878		2
170		880		2
170		881		2
170		889		2
170		902		2
170		906		2
170		913		2
170		924		2
170		933		2
170		941		2
170		951		2
170		959		2
170		962		2
170		964		2
170		965		2
170		971		2
170		973		2
170		975		2
170		979		2
170		983		2
170		991		2
170		994		2
170		1000		2
170		1001		2
170		1002		2
170		1003		2
170		1006		2
170		1008		2
170		1017		2
170		1019		2
170		1025		2
170		1033		2
170		1047		2
170		1061		2
170		1074		2
170		1075		2
170		1076		2
170		1078		2
170		1079		2
170		1081		2
170		1085		2
170		1088		2
170		1089		2
170		1091		2
170		1095		2
170		1097		2
170		1113		2
170		1143		2
170		1144		2
170		1149		2
170		1152		2
170		1155		2
170		1159		2
170		1165		2
170		1187		2
170		1188		2
170		1198		2
170		1204		2
170		1211		2
170		1214		2
170		1216		2
170		1221		2
170		1223		2
170		1225		2
170		1226		2
170		1227		2
170		1229		2
170		1231		2
170		1233		2
170		1235		2
170		1241		2
170		1244		2
170		1245		2
170		1248		2
170		1254		2
170		1256		2
170		1258		2
170		1262		2
170		1268		2
170		1277		2
170		1281		2
170		1294		2
170		1300		2
170		1302		2
170		1312		2
170		1316		2
170		1317		2
170		1324		2
170		1328		2
170		1336		2
170		1338		2
170		1341		2
170		1342		2
170		1346		2
170		1347		2
170		1352		2
170		1367		2
170		1372		2
170		1374		2
170		1382		2
