query_id	doc_id		doc_score_b
181		1025		1
181		1026		1
181		1041		1
181		1044		1
181		1050		1
181		1052		1
181		1058		1
181		1064		1
181		1073		1
181		1076		1
181		1079		1
181		1085		1
181		1086		1
181		1089		1
181		1097		1
181		1099		1
181		1101		1
181		1111		1
181		1116		1
181		1117		1
181		1121		1
181		1124		1
181		1127		1
181		1128		1
181		1130		1
181		1133		1
181		1136		1
181		1141		1
181		1145		1
181		1146		1
181		1156		1
181		1157		1
181		1158		1
181		1161		1
181		1164		1
181		1166		1
181		1183		1
181		1191		1
181		1192		1
181		1201		1
181		1208		1
181		1237		1
181		1241		1
181		1251		1
181		1252		1
181		1260		1
181		1261		1
181		1263		1
181		1278		1
181		1279		1
181		1290		1
181		1311		1
181		1316		1
181		1318		1
181		1322		1
181		1326		1
181		1327		1
181		1332		1
181		1336		1
181		1341		1
181		1359		1
181		1362		1
181		1364		1
181		1365		1
181		1366		1
181		1368		1
181		1369		1
181		1372		1
181		1381		1
181		1382		1
181		1385		1
181		1399		1
181		1400		1
182		685		53
182		1300		41
182		634		35
182		797		35
182		712		31
182		70		30
182		1313		30
182		189		28
182		1229		27
182		193		26
182		686		26
182		334		25
182		593		24
182		1338		24
182		1341		24
182		1381		24
182		211		23
182		1107		23
182		572		22
182		996		22
182		689		21
182		856		21
182		205		20
182		571		20
182		675		20
182		701		20
182		806		20
182		683		19
182		707		19
182		793		19
182		1040		19
182		484		18
182		766		18
182		794		18
182		857		18
182		971		18
182		53		17
182		174		17
182		197		17
182		1290		17
182		1343		17
182		25		16
182		204		16
182		315		16
182		662		16
182		757		16
182		798		16
182		902		16
182		946		16
182		1218		16
182		1351		16
182		9		15
182		272		15
182		753		15
182		815		15
182		1066		15
182		1104		15
182		1212		15
182		1292		15
182		39		14
182		466		14
182		519		14
182		567		14
182		569		14
182		673		14
182		792		14
182		1082		14
182		1188		14
182		1248		14
182		1355		14
182		14		13
182		80		13
182		439		13
182		565		13
182		625		13
182		759		13
182		874		13
182		1263		13
182		1339		13
182		54		12
182		79		12
182		165		12
182		202		12
182		282		12
182		441		12
182		467		12
182		526		12
182		655		12
182		710		12
182		749		12
182		799		12
182		859		12
182		933		12
182		947		12
182		1198		12
182		1211		12
182		1264		12
182		1274		12
182		1319		12
182		26		11
182		56		11
182		94		11
182		182		11
182		187		11
182		201		11
182		342		11
182		417		11
182		420		11
182		521		11
182		597		11
182		604		11
182		713		11
182		816		11
182		858		11
182		999		11
182		1007		11
182		1064		11
182		1075		11
182		1228		11
182		1354		11
182		7		10
182		44		10
182		89		10
182		125		10
182		173		10
182		179		10
182		227		10
182		346		10
182		371		10
182		391		10
182		423		10
182		440		10
182		504		10
182		748		10
182		894		10
182		924		10
182		948		10
182		975		10
182		994		10
182		1001		10
182		1157		10
182		1213		10
182		1251		10
182		1307		10
182		1392		10
182		40		9
182		52		9
182		304		9
182		421		9
182		431		9
182		442		9
182		452		9
182		576		9
182		638		9
182		687		9
182		694		9
182		695		9
182		696		9
182		697		9
182		783		9
182		788		9
182		901		9
182		959		9
182		962		9
182		970		9
182		993		9
182		997		9
182		1000		9
182		1353		9
182		96		8
182		124		8
182		185		8
182		188		8
182		198		8
182		200		8
182		218		8
182		234		8
182		252		8
182		312		8
182		328		8
182		347		8
182		369		8
182		372		8
182		443		8
182		503		8
182		511		8
182		566		8
182		600		8
182		626		8
182		674		8
182		688		8
182		826		8
182		992		8
182		1078		8
182		1226		8
182		1233		8
182		1239		8
182		1250		8
182		1258		8
182		1277		8
182		1310		8
182		1337		8
182		1378		8
182		1387		8
182		49		7
182		50		7
182		57		7
182		73		7
182		101		7
182		133		7
182		134		7
182		139		7
182		146		7
182		155		7
182		199		7
182		212		7
182		225		7
182		232		7
182		310		7
182		314		7
182		329		7
182		332		7
182		392		7
182		416		7
182		465		7
182		474		7
182		514		7
182		588		7
182		601		7
182		608		7
182		649		7
182		658		7
182		690		7
182		702		7
182		709		7
182		746		7
182		781		7
182		796		7
182		800		7
182		809		7
182		812		7
182		869		7
182		876		7
182		899		7
182		903		7
182		917		7
182		972		7
182		1008		7
182		1065		7
182		1098		7
182		1191		7
182		1210		7
182		1272		7
182		1284		7
182		1289		7
182		1320		7
182		1349		7
182		1352		7
182		1364		7
182		1386		7
182		8		6
182		43		6
182		55		6
182		63		6
182		76		6
182		110		6
182		122		6
182		127		6
182		149		6
182		156		6
182		171		6
182		222		6
182		239		6
182		240		6
182		285		6
182		311		6
182		349		6
182		352		6
182		380		6
182		390		6
182		406		6
182		413		6
182		427		6
182		434		6
182		444		6
182		464		6
182		520		6
182		536		6
182		541		6
182		544		6
182		612		6
182		636		6
182		646		6
182		661		6
182		671		6
182		692		6
182		693		6
182		719		6
182		770		6
182		780		6
182		791		6
182		811		6
182		846		6
182		878		6
182		880		6
182		889		6
182		900		6
182		1004		6
182		1009		6
182		1062		6
182		1092		6
182		1094		6
182		1114		6
182		1115		6
182		1153		6
182		1154		6
182		1202		6
182		1204		6
182		1329		6
182		1371		6
182		15		5
182		23		5
182		33		5
182		35		5
182		58		5
182		123		5
182		129		5
182		151		5
182		160		5
182		168		5
182		191		5
182		262		5
182		267		5
182		341		5
182		353		5
182		363		5
182		370		5
182		373		5
182		433		5
182		456		5
182		470		5
182		486		5
182		496		5
182		513		5
182		522		5
182		529		5
182		530		5
182		546		5
182		550		5
182		560		5
182		564		5
182		573		5
182		610		5
182		623		5
182		627		5
182		632		5
182		643		5
182		644		5
182		666		5
182		668		5
182		704		5
182		708		5
182		711		5
182		714		5
182		736		5
182		747		5
182		808		5
182		966		5
182		973		5
182		976		5
182		979		5
182		991		5
182		1002		5
182		1006		5
182		1076		5
182		1105		5
182		1111		5
182		1151		5
182		1173		5
182		1179		5
182		1207		5
182		1215		5
182		1225		5
182		1237		5
182		1267		5
182		1324		5
182		1328		5
182		1330		5
182		1342		5
182		1363		5
182		1395		5
182		42		4
182		45		4
182		62		4
182		105		4
182		114		4
182		126		4
182		132		4
182		141		4
182		177		4
182		186		4
182		194		4
182		208		4
182		209		4
182		213		4
182		244		4
182		245		4
182		261		4
182		266		4
182		294		4
182		297		4
182		303		4
182		306		4
182		307		4
182		316		4
182		318		4
182		337		4
182		338		4
182		343		4
182		345		4
182		354		4
182		360		4
182		362		4
182		375		4
182		395		4
182		404		4
182		410		4
182		430		4
182		445		4
182		453		4
182		454		4
182		473		4
182		487		4
182		516		4
182		518		4
182		540		4
182		547		4
182		553		4
182		559		4
182		570		4
182		599		4
182		630		4
182		657		4
182		663		4
182		667		4
182		672		4
182		705		4
182		730		4
182		755		4
182		776		4
182		805		4
182		807		4
182		814		4
182		843		4
182		861		4
182		896		4
182		897		4
182		914		4
182		926		4
182		927		4
182		964		4
182		998		4
182		1010		4
182		1074		4
182		1089		4
182		1097		4
182		1106		4
182		1147		4
182		1159		4
182		1163		4
182		1164		4
182		1167		4
182		1169		4
182		1175		4
182		1181		4
182		1194		4
182		1216		4
182		1221		4
182		1227		4
182		1241		4
182		1247		4
182		1249		4
182		1256		4
182		1257		4
182		1262		4
182		1271		4
182		1279		4
182		1281		4
182		1282		4
182		1309		4
182		1315		4
182		1322		4
182		1325		4
182		1336		4
182		1350		4
182		1366		4
182		1367		4
182		1394		4
182		1396		4
182		2		3
182		20		3
182		59		3
182		60		3
182		69		3
182		74		3
182		81		3
182		82		3
182		84		3
182		85		3
182		93		3
182		117		3
182		142		3
182		145		3
182		147		3
182		161		3
182		170		3
182		184		3
182		210		3
182		226		3
182		243		3
182		255		3
182		264		3
182		273		3
182		293		3
182		299		3
182		308		3
182		309		3
182		319		3
182		324		3
182		327		3
182		340		3
182		401		3
182		409		3
182		422		3
182		424		3
182		448		3
182		469		3
182		476		3
182		494		3
182		505		3
182		534		3
182		543		3
182		545		3
182		557		3
182		562		3
182		568		3
182		574		3
182		590		3
182		605		3
182		606		3
182		624		3
182		628		3
182		629		3
182		633		3
182		647		3
182		676		3
182		678		3
182		721		3
182		727		3
182		732		3
182		735		3
182		762		3
182		767		3
182		773		3
182		784		3
182		801		3
182		803		3
182		823		3
182		825		3
182		828		3
182		837		3
182		867		3
182		870		3
182		913		3
182		922		3
182		923		3
182		925		3
182		949		3
182		1039		3
182		1047		3
182		1057		3
182		1077		3
182		1079		3
182		1091		3
182		1093		3
182		1095		3
182		1096		3
182		1100		3
182		1110		3
182		1132		3
182		1144		3
182		1155		3
182		1156		3
182		1162		3
182		1165		3
182		1172		3
182		1177		3
182		1183		3
182		1205		3
182		1214		3
182		1220		3
182		1224		3
182		1231		3
182		1246		3
182		1265		3
182		1273		3
182		1278		3
182		1296		3
182		1302		3
182		1311		3
182		1316		3
182		1335		3
182		1356		3
182		1362		3
182		1373		3
182		1380		3
182		1383		3
182		1390		3
182		1391		3
182		1398		3
182		1		2
182		10		2
182		11		2
182		21		2
182		24		2
182		29		2
182		36		2
182		41		2
182		48		2
182		64		2
182		67		2
182		78		2
182		83		2
182		88		2
182		95		2
182		97		2
182		115		2
182		121		2
182		128		2
182		131		2
182		152		2
182		157		2
182		166		2
182		172		2
182		175		2
182		178		2
182		206		2
182		214		2
182		219		2
182		228		2
182		248		2
182		254		2
182		256		2
182		258		2
182		260		2
182		269		2
182		275		2
182		283		2
182		284		2
182		287		2
182		288		2
182		296		2
182		298		2
182		302		2
182		326		2
182		331		2
182		335		2
182		344		2
182		348		2
182		351		2
182		359		2
182		411		2
182		414		2
182		428		2
182		449		2
182		482		2
182		483		2
182		489		2
182		493		2
182		499		2
182		508		2
182		517		2
182		523		2
182		528		2
182		537		2
182		538		2
182		548		2
182		575		2
182		577		2
182		578		2
182		580		2
182		591		2
182		614		2
182		615		2
182		635		2
182		645		2
182		648		2
182		650		2
182		651		2
182		656		2
182		669		2
182		670		2
182		680		2
182		698		2
182		700		2
182		703		2
182		706		2
182		715		2
182		717		2
182		720		2
182		729		2
182		733		2
182		754		2
182		756		2
182		760		2
182		763		2
182		769		2
182		771		2
182		772		2
182		774		2
182		777		2
182		779		2
182		782		2
182		786		2
182		790		2
182		822		2
182		827		2
182		847		2
182		848		2
182		852		2
182		860		2
182		864		2
182		865		2
182		872		2
182		879		2
182		881		2
182		886		2
182		887		2
182		905		2
182		915		2
182		928		2
182		934		2
182		941		2
182		943		2
182		965		2
182		983		2
182		987		2
182		1003		2
182		1054		2
182		1058		2
182		1059		2
182		1060		2
182		1061		2
182		1081		2
182		1088		2
182		1131		2
182		1134		2
182		1139		2
182		1140		2
182		1142		2
182		1143		2
182		1149		2
182		1158		2
182		1186		2
182		1187		2
182		1189		2
182		1195		2
182		1197		2
182		1206		2
182		1222		2
182		1223		2
182		1230		2
182		1232		2
182		1235		2
182		1240		2
182		1244		2
182		1245		2
182		1259		2
182		1268		2
182		1280		2
182		1287		2
182		1297		2
182		1312		2
182		1361		2
182		1370		2
182		1374		2
182		1393		2
182		1399		2
182		1400		2
182		4		1
182		5		1
182		6		1
182		13		1
182		22		1
182		27		1
182		30		1
182		37		1
182		46		1
182		47		1
182		51		1
182		61		1
182		66		1
182		68		1
182		72		1
182		77		1
182		87		1
182		98		1
182		99		1
182		100		1
182		102		1
182		103		1
182		112		1
182		113		1
182		119		1
182		120		1
182		140		1
182		143		1
182		162		1
182		163		1
182		164		1
182		167		1
182		176		1
182		181		1
182		190		1
182		196		1
182		203		1
182		207		1
182		217		1
182		220		1
182		223		1
182		229		1
182		230		1
182		231		1
182		233		1
182		236		1
182		238		1
182		242		1
182		249		1
182		257		1
182		259		1
182		268		1
182		270		1
182		274		1
182		276		1
182		278		1
182		286		1
182		290		1
182		291		1
182		292		1
182		295		1
182		300		1
182		301		1
182		317		1
182		323		1
182		325		1
182		330		1
182		355		1
182		361		1
182		365		1
182		366		1
182		377		1
182		383		1
182		389		1
182		397		1
182		398		1
182		403		1
182		408		1
182		412		1
182		419		1
182		425		1
182		432		1
182		435		1
182		437		1
182		438		1
182		447		1
182		450		1
182		458		1
182		460		1
182		461		1
182		462		1
182		481		1
182		491		1
182		497		1
182		501		1
182		506		1
182		525		1
182		531		1
182		535		1
182		539		1
182		542		1
182		554		1
182		555		1
182		556		1
182		561		1
182		585		1
182		589		1
182		594		1
182		595		1
182		598		1
182		602		1
182		603		1
182		609		1
182		611		1
182		613		1
182		618		1
182		621		1
182		622		1
182		641		1
182		653		1
182		660		1
182		664		1
182		677		1
182		679		1
182		681		1
182		682		1
182		684		1
182		728		1
182		737		1
182		738		1
182		739		1
182		742		1
182		744		1
182		751		1
182		764		1
182		765		1
182		775		1
182		785		1
182		787		1
182		802		1
182		820		1
182		821		1
182		830		1
182		838		1
182		839		1
182		844		1
182		849		1
182		851		1
182		875		1
182		884		1
182		890		1
182		892		1
182		893		1
182		907		1
182		909		1
182		910		1
182		912		1
182		919		1
182		921		1
182		930		1
182		939		1
182		942		1
182		953		1
182		954		1
182		955		1
182		956		1
182		957		1
182		960		1
182		961		1
182		968		1
182		974		1
182		985		1
182		986		1
182		989		1
182		990		1
182		1005		1
182		1013		1
182		1017		1
182		1018		1
182		1019		1
182		1025		1
182		1028		1
182		1030		1
182		1031		1
182		1038		1
182		1051		1
182		1055		1
182		1056		1
182		1069		1
182		1080		1
182		1085		1
182		1099		1
182		1108		1
182		1109		1
182		1113		1
182		1119		1
182		1126		1
182		1127		1
182		1128		1
182		1152		1
182		1161		1
182		1184		1
182		1196		1
182		1200		1
182		1201		1
182		1203		1
182		1208		1
182		1217		1
182		1234		1
182		1236		1
182		1242		1
182		1243		1
182		1252		1
182		1253		1
182		1254		1
182		1260		1
182		1266		1
182		1270		1
182		1276		1
182		1294		1
182		1295		1
182		1304		1
182		1317		1
182		1318		1
182		1321		1
182		1323		1
182		1326		1
182		1327		1
182		1331		1
182		1344		1
182		1346		1
182		1347		1
182		1357		1
182		1365		1
182		1369		1
182		1372		1
182		1375		1
182		1377		1
182		1379		1
182		1382		1
182		1384		1
182		1388		1
183		88		7
183		804		7
183		806		7
183		927		7
183		1034		7
183		39		6
183		268		6
183		758		6
183		811		6
183		1226		6
183		1247		6
183		1313		6
183		94		5
183		157		5
183		199		5
183		253		5
183		798		5
183		808		5
183		809		5
183		993		5
183		334		4
183		409		4
183		523		4
183		555		4
183		625		4
183		683		4
183		781		4
183		810		4
183		845		4
183		1128		4
183		1177		4
183		1199		4
183		1243		4
183		1302		4
183		1332		4
183		24		3
183		114		3
183		131		3
183		174		3
183		227		3
183		272		3
183		309		3
183		344		3
183		366		3
183		439		3
183		562		3
183		566		3
183		583		3
183		589		3
183		593		3
183		642		3
183		645		3
183		701		3
183		729		3
183		739		3
183		757		3
183		805		3
183		822		3
183		823		3
183		883		3
183		971		3
183		975		3
183		989		3
183		1092		3
183		1147		3
183		1172		3
183		1203		3
183		1271		3
183		1342		3
183		12		2
183		14		2
183		23		2
183		49		2
183		70		2
183		71		2
183		82		2
183		84		2
183		85		2
183		106		2
183		123		2
183		127		2
183		142		2
183		158		2
183		162		2
183		168		2
183		219		2
183		274		2
183		294		2
183		300		2
183		329		2
183		340		2
183		341		2
183		365		2
183		403		2
183		416		2
183		427		2
183		431		2
183		452		2
183		453		2
183		484		2
183		486		2
183		493		2
183		500		2
183		503		2
183		520		2
183		521		2
183		540		2
183		552		2
183		568		2
183		575		2
183		590		2
183		595		2
183		596		2
183		599		2
183		601		2
183		608		2
183		610		2
183		614		2
183		623		2
183		624		2
183		651		2
183		662		2
183		665		2
183		675		2
183		681		2
183		694		2
183		744		2
183		749		2
183		760		2
183		773		2
183		783		2
183		792		2
183		799		2
183		807		2
183		813		2
183		837		2
183		843		2
183		849		2
183		865		2
183		889		2
183		893		2
183		894		2
183		895		2
183		928		2
183		942		2
183		960		2
183		972		2
183		997		2
183		1003		2
183		1047		2
183		1104		2
183		1122		2
183		1124		2
183		1142		2
183		1151		2
183		1154		2
183		1155		2
183		1175		2
183		1207		2
183		1209		2
183		1217		2
183		1225		2
183		1239		2
183		1242		2
183		1251		2
183		1258		2
183		1263		2
183		1264		2
183		1273		2
183		1277		2
183		1282		2
183		1301		2
183		1311		2
183		1333		2
183		1334		2
183		1350		2
183		1364		2
183		1372		2
183		1380		2
183		1391		2
183		2		1
183		7		1
183		10		1
183		11		1
183		13		1
183		15		1
183		16		1
183		22		1
183		26		1
183		27		1
183		28		1
183		33		1
183		36		1
183		37		1
183		38		1
183		44		1
183		46		1
183		51		1
183		54		1
183		55		1
183		57		1
183		58		1
183		62		1
183		63		1
183		73		1
183		79		1
183		80		1
183		81		1
183		87		1
183		89		1
183		93		1
183		97		1
183		102		1
183		103		1
183		105		1
183		107		1
183		110		1
183		112		1
183		115		1
183		117		1
183		118		1
183		125		1
183		126		1
183		129		1
183		132		1
183		135		1
183		141		1
183		148		1
183		149		1
183		151		1
183		163		1
183		166		1
183		170		1
183		171		1
183		172		1
183		173		1
183		177		1
183		179		1
183		182		1
183		187		1
183		188		1
183		205		1
183		207		1
183		210		1
183		213		1
183		215		1
183		229		1
183		231		1
183		238		1
183		248		1
183		254		1
183		256		1
183		263		1
183		265		1
183		280		1
183		288		1
183		291		1
183		303		1
183		304		1
183		311		1
183		315		1
183		316		1
183		318		1
183		319		1
183		323		1
183		327		1
183		328		1
183		333		1
183		338		1
183		343		1
183		345		1
183		346		1
183		351		1
183		357		1
183		369		1
183		373		1
183		374		1
183		375		1
183		376		1
183		377		1
183		379		1
183		391		1
183		406		1
183		412		1
183		432		1
183		434		1
183		435		1
183		440		1
183		442		1
183		443		1
183		445		1
183		448		1
183		451		1
183		455		1
183		456		1
183		458		1
183		466		1
183		467		1
183		468		1
183		472		1
183		474		1
183		475		1
183		479		1
183		480		1
183		481		1
183		487		1
183		490		1
183		495		1
183		502		1
183		504		1
183		506		1
183		514		1
183		517		1
183		518		1
183		522		1
183		524		1
183		526		1
183		529		1
183		531		1
183		535		1
183		541		1
183		548		1
183		572		1
183		574		1
183		577		1
183		579		1
183		584		1
183		586		1
183		600		1
183		606		1
183		611		1
183		613		1
183		615		1
183		618		1
183		626		1
183		628		1
183		646		1
183		650		1
183		652		1
183		653		1
183		656		1
183		660		1
183		663		1
183		664		1
183		666		1
183		667		1
183		672		1
183		680		1
183		688		1
183		696		1
183		697		1
183		705		1
183		707		1
183		717		1
183		723		1
183		724		1
183		726		1
183		730		1
183		736		1
183		740		1
183		742		1
183		753		1
183		762		1
183		765		1
183		767		1
183		770		1
183		771		1
183		774		1
183		779		1
183		793		1
183		794		1
183		800		1
183		801		1
183		803		1
183		818		1
183		825		1
183		829		1
183		834		1
183		835		1
183		836		1
183		839		1
183		841		1
183		844		1
183		846		1
183		847		1
183		860		1
183		867		1
183		870		1
183		872		1
183		874		1
183		877		1
183		897		1
183		899		1
183		902		1
183		903		1
183		904		1
183		916		1
183		917		1
183		921		1
183		925		1
183		929		1
183		930		1
183		932		1
183		933		1
183		937		1
183		940		1
183		941		1
183		952		1
183		953		1
183		958		1
183		965		1
183		967		1
183		970		1
183		977		1
183		1002		1
183		1004		1
183		1009		1
183		1012		1
183		1013		1
183		1014		1
183		1015		1
183		1016		1
183		1019		1
183		1027		1
183		1032		1
183		1035		1
183		1037		1
183		1039		1
183		1040		1
183		1044		1
183		1045		1
183		1046		1
183		1051		1
183		1062		1
183		1068		1
183		1080		1
183		1088		1
183		1090		1
183		1111		1
183		1115		1
183		1121		1
183		1125		1
183		1126		1
183		1130		1
183		1131		1
183		1132		1
183		1134		1
183		1135		1
183		1136		1
183		1141		1
183		1144		1
183		1156		1
183		1161		1
183		1169		1
183		1170		1
183		1186		1
183		1187		1
183		1188		1
183		1189		1
183		1191		1
183		1198		1
183		1205		1
183		1210		1
183		1211		1
183		1212		1
183		1213		1
183		1223		1
183		1236		1
183		1237		1
183		1238		1
183		1245		1
183		1246		1
183		1248		1
183		1250		1
183		1252		1
183		1253		1
183		1257		1
183		1265		1
183		1279		1
183		1280		1
183		1281		1
183		1288		1
183		1293		1
183		1296		1
183		1297		1
183		1300		1
183		1304		1
183		1314		1
183		1320		1
183		1321		1
183		1329		1
183		1330		1
183		1331		1
183		1335		1
183		1341		1
183		1346		1
183		1352		1
183		1356		1
183		1371		1
183		1374		1
183		1375		1
183		1377		1
183		1381		1
183		1390		1
183		1392		1
183		1396		1
183		1399		1
184		82		12
184		207		10
184		163		8
184		164		8
184		554		8
184		992		8
184		658		7
184		715		7
184		1333		7
184		32		6
184		417		6
184		515		6
184		717		6
184		813		6
184		917		6
184		1115		6
184		1313		6
184		162		5
184		202		5
184		212		5
184		441		5
184		639		5
184		716		5
184		895		5
184		1113		5
184		77		4
184		131		4
184		151		4
184		262		4
184		599		4
184		660		4
184		779		4
184		790		4
184		798		4
184		919		4
184		982		4
184		1000		4
184		1047		4
184		1066		4
184		1217		4
184		1219		4
184		1291		4
184		1322		4
184		1329		4
184		1346		4
184		1347		4
184		27		3
184		49		3
184		67		3
184		149		3
184		153		3
184		184		3
184		200		3
184		201		3
184		210		3
184		220		3
184		245		3
184		274		3
184		296		3
184		353		3
184		509		3
184		558		3
184		661		3
184		677		3
184		687		3
184		703		3
184		704		3
184		740		3
184		764		3
184		786		3
184		826		3
184		902		3
184		903		3
184		944		3
184		1072		3
184		1110		3
184		1207		3
184		1214		3
184		1218		3
184		1244		3
184		1251		3
184		1309		3
184		1344		3
184		1345		3
184		1348		3
184		1371		3
184		1392		3
184		2		2
184		14		2
184		25		2
184		42		2
184		73		2
184		99		2
184		109		2
184		112		2
184		115		2
184		123		2
184		138		2
184		147		2
184		160		2
184		168		2
184		186		2
184		192		2
184		196		2
184		244		2
184		247		2
184		275		2
184		281		2
184		309		2
184		318		2
184		329		2
184		345		2
184		361		2
184		368		2
184		379		2
184		380		2
184		402		2
184		408		2
184		413		2
184		415		2
184		428		2
184		430		2
184		445		2
184		447		2
184		466		2
184		470		2
184		473		2
184		499		2
184		541		2
184		544		2
184		548		2
184		553		2
184		555		2
184		575		2
184		584		2
184		589		2
184		595		2
184		604		2
184		614		2
184		618		2
184		625		2
184		656		2
184		665		2
184		682		2
184		698		2
184		699		2
184		705		2
184		742		2
184		784		2
184		787		2
184		799		2
184		801		2
184		815		2
184		827		2
184		874		2
184		894		2
184		916		2
184		918		2
184		956		2
184		966		2
184		974		2
184		977		2
184		978		2
184		1013		2
184		1018		2
184		1044		2
184		1046		2
184		1048		2
184		1068		2
184		1074		2
184		1082		2
184		1112		2
184		1114		2
184		1141		2
184		1144		2
184		1147		2
184		1152		2
184		1160		2
184		1206		2
184		1222		2
184		1226		2
184		1259		2
184		1260		2
184		1279		2
184		1286		2
184		1289		2
184		1296		2
184		1297		2
184		1321		2
184		1339		2
184		1360		2
184		1361		2
184		1370		2
184		1379		2
184		1391		2
184		5		1
184		15		1
184		19		1
184		21		1
184		22		1
184		26		1
184		28		1
184		29		1
184		34		1
184		47		1
184		52		1
184		60		1
184		61		1
184		69		1
184		71		1
184		80		1
184		89		1
184		94		1
184		95		1
184		97		1
184		104		1
184		114		1
184		117		1
184		122		1
184		133		1
184		134		1
184		135		1
184		136		1
184		139		1
184		145		1
184		152		1
184		155		1
184		167		1
184		169		1
184		174		1
184		183		1
184		187		1
184		189		1
184		190		1
184		191		1
184		194		1
184		197		1
184		199		1
184		208		1
184		211		1
184		225		1
184		226		1
184		235		1
184		236		1
184		239		1
184		242		1
184		246		1
184		251		1
184		252		1
184		254		1
184		257		1
184		261		1
184		264		1
184		280		1
184		282		1
184		288		1
184		290		1
184		293		1
184		294		1
184		297		1
184		299		1
184		300		1
184		302		1
184		305		1
184		315		1
184		316		1
184		319		1
184		321		1
184		328		1
184		331		1
184		332		1
184		333		1
184		339		1
184		344		1
184		363		1
184		370		1
184		376		1
184		383		1
184		397		1
184		400		1
184		403		1
184		404		1
184		410		1
184		414		1
184		416		1
184		423		1
184		427		1
184		431		1
184		433		1
184		435		1
184		444		1
184		451		1
184		452		1
184		454		1
184		457		1
184		464		1
184		467		1
184		484		1
184		496		1
184		497		1
184		500		1
184		506		1
184		520		1
184		521		1
184		530		1
184		531		1
184		532		1
184		545		1
184		549		1
184		550		1
184		556		1
184		562		1
184		566		1
184		574		1
184		579		1
184		582		1
184		583		1
184		596		1
184		597		1
184		601		1
184		603		1
184		605		1
184		607		1
184		609		1
184		613		1
184		617		1
184		622		1
184		623		1
184		637		1
184		640		1
184		641		1
184		648		1
184		649		1
184		664		1
184		672		1
184		673		1
184		695		1
184		701		1
184		702		1
184		712		1
184		714		1
184		719		1
184		720		1
184		721		1
184		723		1
184		733		1
184		748		1
184		754		1
184		755		1
184		756		1
184		760		1
184		763		1
184		766		1
184		781		1
184		788		1
184		789		1
184		792		1
184		800		1
184		806		1
184		808		1
184		809		1
184		811		1
184		816		1
184		817		1
184		825		1
184		828		1
184		833		1
184		838		1
184		844		1
184		846		1
184		848		1
184		851		1
184		852		1
184		853		1
184		868		1
184		869		1
184		870		1
184		872		1
184		873		1
184		881		1
184		898		1
184		899		1
184		904		1
184		914		1
184		915		1
184		926		1
184		929		1
184		936		1
184		941		1
184		945		1
184		947		1
184		949		1
184		960		1
184		967		1
184		968		1
184		971		1
184		975		1
184		987		1
184		991		1
184		1004		1
184		1005		1
184		1007		1
184		1017		1
184		1032		1
184		1034		1
184		1035		1
184		1040		1
184		1042		1
184		1051		1
184		1054		1
184		1058		1
184		1075		1
184		1080		1
184		1083		1
184		1111		1
184		1117		1
184		1118		1
184		1125		1
184		1126		1
184		1137		1
184		1146		1
184		1153		1
184		1154		1
184		1165		1
184		1166		1
184		1167		1
184		1172		1
184		1179		1
184		1181		1
184		1186		1
184		1188		1
184		1190		1
184		1191		1
184		1195		1
184		1204		1
184		1220		1
184		1221		1
184		1233		1
184		1249		1
184		1254		1
184		1268		1
184		1270		1
184		1283		1
184		1307		1
184		1310		1
184		1315		1
184		1316		1
184		1320		1
184		1325		1
184		1330		1
184		1331		1
184		1337		1
184		1343		1
184		1369		1
184		1373		1
184		1377		1
184		1381		1
184		1382		1
184		1383		1
184		1385		1
184		1390		1
184		1394		1
185		856		32
185		766		25
185		857		23
185		859		23
185		858		18
185		658		16
185		948		16
185		202		13
185		753		12
185		391		11
185		1008		11
185		1392		11
185		1290		10
185		390		9
185		627		9
185		894		9
185		1338		9
185		685		8
185		727		8
185		1341		8
185		441		7
185		442		7
185		593		7
185		686		7
185		781		7
185		878		7
185		997		7
185		1127		7
185		15		6
185		434		6
185		572		6
185		711		6
185		729		6
185		864		6
185		874		6
185		911		6
185		1337		6
185		1339		6
185		1387		6
185		14		5
185		123		5
185		207		5
185		588		5
185		634		5
185		643		5
185		709		5
185		747		5
185		836		5
185		914		5
185		1277		5
185		52		4
185		225		4
185		234		4
185		256		4
185		270		4
185		285		4
185		421		4
185		433		4
185		464		4
185		576		4
185		719		4
185		728		4
185		749		4
185		760		4
185		801		4
185		876		4
185		899		4
185		907		4
185		912		4
185		928		4
185		1019		4
185		1066		4
185		1111		4
185		1214		4
185		1264		4
185		1269		4
185		1		3
185		70		3
185		75		3
185		77		3
185		164		3
185		171		3
185		186		3
185		195		3
185		216		3
185		277		3
185		289		3
185		334		3
185		344		3
185		346		3
185		380		3
185		444		3
185		455		3
185		484		3
185		522		3
185		544		3
185		549		3
185		563		3
185		688		3
185		704		3
185		720		3
185		725		3
185		767		3
185		772		3
185		827		3
185		927		3
185		950		3
185		986		3
185		991		3
185		1039		3
185		1160		3
185		1167		3
185		1209		3
185		1213		3
185		1225		3
185		1239		3
185		1314		3
185		2		2
185		11		2
185		17		2
185		25		2
185		29		2
185		30		2
185		31		2
185		33		2
185		37		2
185		41		2
185		42		2
185		45		2
185		56		2
185		61		2
185		73		2
185		74		2
185		83		2
185		84		2
185		99		2
185		101		2
185		112		2
185		128		2
185		157		2
185		167		2
185		170		2
185		173		2
185		179		2
185		197		2
185		198		2
185		204		2
185		206		2
185		220		2
185		257		2
